crop_image,depth[m],equivalent_diameter[px],grain_size[px],grain_size_err[px]
0,2009.7010000000002,233.33323835231025,1355861.8,0
0,2009.7020000000002,229.51660721742252,1295665.7012195121,0
0,2009.7030000000002,224.05635800698073,1236872.5,0
0,2009.7040000000002,215.87244580871123,1153830.5555555555,0
0,2009.7050000000004,211.8550804712832,1109594.1696113073,0
0,2009.7060000000004,215.839763807208,1161060.1151315789,0
0,2009.7070000000003,220.5100872774604,1215576.475409836,0
0,2009.7080000000003,219.82013188668077,1209927.310231023,0
0,2009.7090000000003,219.0020904916799,1214812.8640776698,0
0,2009.7100000000003,217.40683320016308,1198974.601910828,0
0,2009.7110000000002,218.57936995417893,1206532.2115384615,0
0,2009.7120000000002,219.24692238198486,1236736.0,0
0,2009.7130000000002,227.52278869052176,1348382.3063380283,0
0,2009.7140000000002,236.88916289719916,1441923.3018867925,0
0,2009.7150000000004,248.2009959631934,1566017.5403225806,0
0,2009.7160000000003,249.50375107519815,1567509.2592592593,0
0,2009.7170000000003,250.08850619814092,1568443.5185185184,0
0,2009.7180000000003,250.71566696316802,1569397.8215767634,0
0,2009.7190000000003,252.96034896425937,1564492.2916666667,0
0,2009.7200000000003,249.40338866523652,1524085.5532786886,0
0,2009.7210000000002,245.26202431530575,1486361.9186046512,0
0,2009.7220000000002,238.67975400279548,1407293.0555555555,0
0,2009.7230000000002,226.57411524611499,1253334.5117845119,0
0,2009.7240000000002,221.6972779992771,1209540.8439490446,0
0,2009.7250000000004,213.00226260907917,1119334.393939394,0
0,2009.7260000000003,206.3696003119691,1054300.1385041552,0
0,2009.7270000000003,199.75293470497758,983621.7277486911,0
0,2009.7280000000003,200.9272426142472,1004398.4455958549,0
0,2009.7290000000003,199.5104463472525,1002398.368146214,0
0,2009.7300000000002,198.37588977884627,989916.6449086162,0
0,2009.7310000000002,198.14174643597656,983104.777486911,0
0,2009.7320000000002,200.11665559400652,999128.2407407408,0
0,2009.7330000000002,202.958246078331,1032698.2590529248,0
0,2009.7340000000004,205.15253229490662,1056599.6448863635,0
0,2009.7350000000004,210.29455755522193,1101282.4927953891,0
0,2009.7360000000003,213.66858096486536,1127686.5558912386,0
0,2009.7370000000003,218.78881858179554,1175766.8224299066,0
0,2009.7380000000003,214.54449809934115,1121415.1538461538,0
0,2009.7390000000003,213.61623663117444,1104248.1873111783,0
0,2009.7400000000002,218.87138271401597,1159533.9009287925,0
0,2009.7410000000002,216.76245827883884,1142534.2105263157,0
